title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe,date
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Pull Up (Assisted),,,0,normal,92.98643585,7.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Pull Up (Assisted),,,1,normal,74.84643585,8.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Pull Up (Assisted),,,2,normal,74.84643585,8.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Pull Up (Assisted),,,3,normal,74.84643585,7.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Pull Up (Assisted),,,4,normal,68.03643585,7.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Pull Up (Assisted),,,5,normal,68.03643585,7.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Hammer Curl (Dumbbell),,,0,normal,18.14,10.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Hammer Curl (Dumbbell),,,1,normal,18.14,8.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Hammer Curl (Dumbbell),,,2,normal,15.88,10.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Preacher Curl (Barbell),,,0,normal,27.22,11.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Preacher Curl (Barbell),,,1,normal,27.22,8.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Preacher Curl (Barbell),,,2,normal,22.68,9.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,T Bar Row,,,0,normal,52.16,8.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,T Bar Row,,,1,normal,40.82,11.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,T Bar Row,,,2,normal,40.82,8.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,T Bar Row,,,3,normal,40.82,6.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Lying Neck Extension (Weighted),,,0,normal,15.88,25.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Lying Neck Extension (Weighted),,,1,normal,15.88,25.0,,,,2024-10-08
Pull,"Oct 8, 2024, 5:01 PM","Oct 8, 2024, 6:03 PM",,Lying Neck Extension (Weighted),,,2,normal,15.88,16.0,,,,2024-10-08
